cancelled,account_length,international_plan,voicemail_plan,num_voicemail_messages,total_day_minutes,total_day_calls,total_day_charge,total_evening_minutes,total_evening_calls,total_evening_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,num_customer_service_calls
no,0.6617647058823529,no,si,0.8004584800175611,0.6951946685373552,0.16346153846153844,0.6950691149164432,0.41537881643422536,0.3173076923076923,0.4150776053215078,0.25972540045766584,0.548076923076923,0.25932203389830505,0.5735294117647058,0.5283208335737187,0.5722070844686649,0.0
si,0.15196078431372548,si,no,0.0,0.8000701508242721,0.2596153846153846,0.800082525273365,0.19675838673200152,0.27884615384615385,0.19645232815964525,0.37871853546910755,0.7692307692307693,0.3788135593220339,0.8308823529411764,0.602451640685868,0.8310626702997277,0.44250704934976004
si,0.4901960784313726,no,no,0.0,0.5011887057172922,0.41346153846153844,0.5011278729110791,0.31473803241613263,0.7211538461538461,0.3148558758314856,0.7902364607170098,0.4903846153846154,0.789830508474576,0.5735294117647058,0.33333333333333337,0.5722070844686649,0.0
no,0.6421568627450981,si,si,0.7785428680464045,0.6524026657313223,0.3942307692307693,0.6523622859500722,0.4738032416132679,0.548076923076923,0.4736141906873615,0.5934401220442409,0.35576923076923084,0.5932203389830508,0.3088235294117646,0.5283208335737187,0.3079019073569483,0.7564707973660301
no,0.5833333333333334,no,no,0.0,0.44265170115748853,0.5865384615384616,0.44254177841964104,0.6400301545420279,0.451923076923077,0.6399113082039913,0.44088482074752083,0.8942307692307693,0.4406779661016949,0.6470588235294117,0.5283208335737187,0.6457765667574933,0.13358802120193103
no,0.5931372549019608,no,no,0.0,0.535250789196773,0.7403846153846155,0.5351763977718176,0.2789295137580098,0.27884615384615385,0.2789356984478935,0.5575896262395117,0.1923076923076923,0.5576271186440678,0.9117647058823528,0.33333333333333337,0.9100817438692099,0.7564707973660301
no,0.24999999999999997,no,no,0.0,0.40792704314275685,0.5,0.4078811636063545,0.4021862042970221,0.8750000000000001,0.4022172949002218,0.6548436308161707,0.04807692307692313,0.6542372881355931,0.7794117647058822,0.33333333333333337,0.7792915531335152,0.0
no,0.8872549019607843,no,no,0.0,0.4310768151525781,0.375,0.43098824014854553,0.6121372031662269,0.5096153846153847,0.6119733924611974,0.4374523264683447,0.46153846153846156,0.4372881355932203,0.38235294117647045,0.8616541669070522,0.3814713896457767,0.44250704934976004
no,0.6715686274509804,no,si,0.6460354586790925,0.27043142756927396,0.5,0.27047658345368264,0.4055785902751602,0.7884615384615384,0.40532150776053216,0.16056445461479785,0.35576923076923084,0.1601694915254237,0.31617647058823517,0.5283208335737187,0.3160762942779292,0.13358802120193103
no,0.6323529411764706,no,no,0.0,0.36303051560855837,0.1923076923076923,0.3629048896224468,0.5653976630229928,0.5865384615384616,0.565410199556541,0.20213577421815404,0.46153846153846156,0.20169491525423722,0.7426470588235292,0.4406426982957874,0.7411444141689374,0.7564707973660301
no,0.5147058823529412,no,no,0.0,0.45948789898281306,0.35576923076923084,0.45945945945945943,0.2103279306445533,0.451923076923077,0.21019955654101996,0.3504958047292143,0.33653846153846156,0.3499999999999999,0.0808823529411764,0.4406426982957874,0.07901907356948235,0.7564707973660301
si,0.7303921568627451,no,no,0.0,0.39810592774465103,0.42307692307692313,0.3979781308025583,0.46551074255559743,0.5576923076923078,0.4656319290465632,0.583524027459954,0.5673076923076924,0.583050847457627,0.3529411764705882,0.4406426982957874,0.35149863760218,0.13358802120193103
si,0.45588235294117646,no,no,0.0,0.7635917222027359,0.46153846153846156,0.7635650918093666,0.7892951375800978,0.1826923076923077,0.7893569844789357,0.5945842868039664,0.25,0.5940677966101693,0.5220588235294117,0.19498750024038547,0.5204359673024523,0.13358802120193103
no,0.5637254901960784,no,no,0.0,0.4089793055068397,0.7596153846153847,0.4089127295234166,0.8024877497173011,0.1923076923076923,0.8022172949002218,0.5430968726163232,0.07692307692307698,0.5423728813559321,0.3749999999999999,0.19498750024038547,0.37329700272479566,0.13358802120193103
no,0.43137254901960786,no,no,0.0,0.20028060329708872,0.5673076923076924,0.20033010109345986,0.4685261967583868,0.35576923076923084,0.4682926829268293,0.47902364607170084,0.798076923076923,0.4788135593220339,0.8455882352941175,0.5283208335737187,0.8446866485013624,0.0
no,0.2156862745098039,no,no,0.0,0.3423360224482638,0.6538461538461539,0.34227357128120484,0.34489257444402566,0.576923076923077,0.3450110864745011,0.38024408848207475,0.7884615384615384,0.3796610169491525,0.5588235294117646,1.0,0.5585831062670301,0.0
si,0.35784313725490197,no,no,0.0,0.8751315327955101,0.6250000000000001,0.8749742108520735,0.7286091217489634,0.701923076923077,0.7286031042128605,0.25362318840579706,0.4423076923076923,0.25338983050847447,0.6691176470588234,0.602451640685868,0.667574931880109,0.13358802120193103
no,0.7696078431372549,no,no,0.0,0.44896527534198527,0.21153846153846156,0.44893748710542614,0.8013569543912553,0.5384615384615384,0.801330376940133,0.1952707856598016,0.5576923076923078,0.19491525423728812,0.5073529411764706,0.773976031629121,0.5068119891008176,0.0
si,0.36764705882352944,no,no,0.0,0.6474921080322693,0.4903846153846154,0.6474107695481742,0.5593667546174143,0.7115384615384616,0.5592017738359203,0.5091533180778032,0.798076923076923,0.5084745762711864,0.34558823529411753,0.5283208335737187,0.34332425068119893,0.7564707973660301
no,0.4950980392156863,si,no,0.0,0.6047001052262364,0.35576923076923084,0.6047039405818032,0.37014700339238593,0.5,0.36984478935698445,0.6083142639206711,0.42307692307692313,0.6076271186440676,0.38235294117647045,0.602451640685868,0.3814713896457767,0.13358802120193103
no,0.014705882352941176,no,si,0.8729171502402246,0.4240617327253595,0.4903846153846154,0.42397359191252326,0.364493026762156,0.48076923076923084,0.36452328159645236,0.4656750572082378,0.576923076923077,0.4652542372881355,0.6617647058823528,0.33333333333333337,0.6621253405994552,0.44250704934976004
si,0.7843137254901961,no,no,0.0,0.7537706068046299,0.6923076923076924,0.7536620590055705,0.6645307199396909,0.48076923076923084,0.6643015521064302,0.8154080854309687,0.46153846153846156,0.8152542372881355,0.4191176470588234,0.19498750024038547,0.41689373297002735,0.0
si,0.5637254901960784,no,no,0.0,0.7649947386881796,0.4326923076923077,0.7650092840932535,0.5914059555220506,0.7115384615384616,0.591130820399113,0.9408848207475209,0.35576923076923084,0.9406779661016946,0.6764705882352939,0.4406426982957874,0.6757493188010901,0.0
no,0.23529411764705882,no,no,0.0,0.2255349000350754,0.22115384615384615,0.2255003094697751,0.5868827742178665,0.5192307692307693,0.5866962305986696,0.42524790236460713,0.6153846153846155,0.42457627118644053,0.27941176470588225,0.33333333333333337,0.27792915531335155,0.7564707973660301
no,0.4166666666666667,no,no,0.0,0.668186601192564,0.548076923076923,0.6680420878894162,0.5699208443271767,0.673076923076923,0.5698447893569845,0.5819984744469868,0.6923076923076924,0.5813559322033897,0.7867647058823528,0.5283208335737187,0.7847411444141692,0.7564707973660301
no,0.18627450980392155,no,no,0.0,0.5177130831287268,0.6250000000000001,0.5176397771817619,0.1470033923859781,0.7403846153846155,0.14678492239467855,0.3688024408848208,0.28846153846153844,0.36864406779661013,0.6249999999999999,0.19498750024038547,0.6239782016348776,0.13358802120193103
no,0.5735294117647058,no,no,0.0,0.3675903191862504,0.46153846153846156,0.3674437796575202,0.3671315491895967,0.5673076923076924,0.36718403547671835,0.4313501144164758,0.42307692307692313,0.4313559322033897,0.2647058823529411,0.4406426982957874,0.2643051771117167,0.0
no,0.27450980392156865,no,no,0.0,0.35987372851631005,0.5,0.3598101918712606,0.4040708631737655,0.5192307692307693,0.4039911308203991,0.7166285278413425,0.6057692307692307,0.7161016949152543,0.7205882352941175,0.4406426982957874,0.7193460490463215,0.0
no,0.6715686274509804,no,no,0.0,0.4212556997544721,0.46153846153846156,0.42129152052816177,0.7696946852619675,0.5673076923076924,0.76940133037694,0.2578184591914568,0.34615384615384615,0.2576271186440677,0.5294117647058822,0.602451640685868,0.5286103542234333,0.44250704934976004
no,0.4754901960784314,no,no,0.0,0.7018589968432128,0.7884615384615384,0.7018774499690531,0.5491895966830003,0.35576923076923084,0.5490022172949003,0.4710144927536231,0.5673076923076924,0.4703389830508475,0.48529411764705865,0.33333333333333337,0.48501362397820175,0.13358802120193103
no,0.3235294117647059,no,no,0.0,0.44580848824973696,0.29807692307692313,0.4458427893542397,0.16132679984922726,0.576923076923077,0.16141906873614192,0.5083905415713195,0.5192307692307693,0.5084745762711864,0.4632352941176471,0.19498750024038547,0.46321525885558584,0.0
no,0.7058823529411765,no,si,0.6039594379983595,0.5377060680462995,0.5,0.5376521559727667,0.41537881643422536,0.6346153846153847,0.4150776053215078,0.3688024408848208,0.5,0.36864406779661013,0.6838235294117646,0.19498750024038547,0.6839237057220708,0.13358802120193103
no,0.37254901960784315,no,no,0.0,0.6246930901438091,0.3173076923076923,0.624716319372808,0.3897474557105164,0.5,0.3898004434589801,0.38024408848207475,0.10576923076923073,0.3796610169491525,0.5,0.33333333333333337,0.4986376021798365,0.0
no,0.4803921568627451,no,si,0.6460354586790925,0.28937215012276396,0.33653846153846156,0.2892510831442129,0.6415378816434225,0.48076923076923084,0.6412416851441243,0.44622425629290613,0.4903846153846154,0.4457627118644067,0.963235294117647,0.19498750024038547,0.9618528610354227,0.0
si,0.5147058823529412,si,no,0.0,0.5587513153279551,0.5,0.5586961006808335,0.5378816434225404,0.5865384615384616,0.5379157427937917,0.39359267734553777,0.33653846153846156,0.3932203389830508,0.31617647058823517,0.0,0.3160762942779292,1.0
no,0.15196078431372548,no,no,0.0,0.6780077165906698,0.7115384615384616,0.6779451206932123,0.5171503957783641,0.826923076923077,0.5170731707317073,0.27231121281464526,0.3653846153846154,0.2720338983050847,0.38235294117647045,0.33333333333333337,0.3814713896457767,0.44250704934976004
no,0.6372549019607843,no,no,0.0,0.32935811995790953,0.5,0.3292758407262224,0.661138333961553,0.5096153846153847,0.6611973392461197,0.7940503432494279,0.5,0.7940677966101695,0.3676470588235293,0.19498750024038547,0.36784741144414174,0.44250704934976004
no,0.4852941176470588,no,no,0.0,0.4552788495264819,0.5,0.45512688260779877,0.2777987184319638,0.375,0.27760532150776057,0.6891685736079327,0.2692307692307693,0.6889830508474577,0.19117647058823523,0.602451640685868,0.19073569482288832,0.7564707973660301
si,0.8480392156862745,no,no,0.0,0.6485443703963522,0.5192307692307693,0.6484423354652362,0.40067847719562766,0.7211538461538461,0.40044345898004435,0.8642257818459189,0.47115384615384615,0.8635593220338982,0.16176470588235292,0.19498750024038547,0.1607629427792916,0.13358802120193103
si,0.4754901960784314,no,no,0.0,0.5654156436338127,0.42307692307692313,0.565298122550031,0.5018339992461365,0.4903846153846154,0.5017437694013305,0.5762776506483598,0.33653846153846156,0.576271186440678,0.27941176470588225,0.602451640685868,0.27792915531335155,0.44250704934976004
no,0.20098039215686272,no,no,0.0,0.3577692037881445,0.5865384615384616,0.3577470600371364,0.5891443648699586,0.701923076923077,0.5889135254988913,0.6647597254004576,0.548076923076923,0.6644067796610169,0.0808823529411764,0.33333333333333337,0.07901907356948235,0.0
no,0.4803921568627451,no,no,0.0,0.3262013328656612,0.701923076923077,0.3261811429750362,0.5744440256313608,0.5288461538461539,0.5742793791574281,0.051487414187642966,0.35576923076923084,0.050847457627118564,0.4632352941176471,0.33333333333333337,0.46321525885558584,0.44250704934976004
no,0.5931372549019608,no,no,0.0,0.516310066643283,0.3846153846153847,0.516195584897875,0.30644553335846214,0.48076923076923084,0.30643015521064304,0.911899313501144,0.09615384615384615,0.9118644067796609,0.7941176470588234,0.19498750024038547,0.7929155313351499,0.7564707973660301
si,0.014705882352941176,si,no,0.0,0.464047702560505,0.46153846153846156,0.4639983494945328,0.2423671315491896,0.4423076923076923,0.24212860310421286,0.6655225019069411,0.3653846153846154,0.6652542372881354,0.7867647058823528,0.4406426982957874,0.7847411444141692,0.13358802120193103
no,0.5784313725490197,no,no,0.0,0.40617327253595226,0.798076923076923,0.40602434495564266,0.18507350169619297,0.35576923076923084,0.18492239467849225,0.5640732265446224,0.25,0.5635593220338984,0.48529411764705865,0.5283208335737187,0.48501362397820175,0.0
no,0.14705882352941174,no,no,0.0,0.6562609610662925,0.46153846153846156,0.6562822364349082,0.4662646061062947,0.23076923076923073,0.4660753880266076,0.5488176964149503,0.5,0.5483050847457627,0.4117647058823528,0.0,0.4114441416893733,0.44250704934976004
si,0.553921568627451,no,no,0.0,0.7379866713433882,0.451923076923077,0.7379822570662267,0.7071240105540897,0.48076923076923084,0.7068736141906875,0.5854309687261632,0.548076923076923,0.5847457627118644,0.44117647058823517,0.602451640685868,0.44141689373297005,0.0
no,0.22549019607843135,si,no,0.0,0.4900035075412136,0.5384615384615384,0.48999381060449765,0.5650207312476442,0.47115384615384615,0.5649667405764967,0.4622425629290618,0.798076923076923,0.46186440677966106,0.4558823529411763,0.5283208335737187,0.455040871934605,0.44250704934976004
no,0.37254901960784315,no,no,0.0,0.34058225184145907,0.6826923076923078,0.34062306581390556,0.19675838673200152,0.5384615384615384,0.19645232815964525,0.686880244088482,0.6153846153846155,0.6864406779661016,0.42647058823529405,0.5283208335737187,0.4250681198910082,0.13358802120193103
no,0.18627450980392155,no,si,0.9227436485525188,0.5766397755173623,0.17307692307692313,0.5766453476377141,0.4998115341123256,0.375,0.499778270509978,0.3932112890922958,0.6153846153846155,0.3932203389830508,0.44117647058823517,0.33333333333333337,0.44141689373297005,0.13358802120193103
no,0.9411764705882353,no,no,0.0,0.5019291476674851,0.6346153846153847,0.5019599752424181,0.1899736147757256,0.3076923076923077,0.18980044345898,0.46643783371472153,0.47115384615384615,0.46610169491525416,0.4926470588235292,0.4406426982957874,0.49046321525885567,0.44250704934976004
no,0.5,no,si,0.9353398056270041,0.44580848824973696,0.451923076923077,0.4458427893542397,0.6076140218620429,0.326923076923077,0.607538802660754,0.4733028222730739,0.47115384615384615,0.4728813559322033,0.2867647058823529,0.0,0.2861035422343325,1.0
si,0.17156862745098037,si,si,0.7545370312264479,0.47176429323044544,0.46153846153846156,0.4716319372807922,0.4934036939313984,0.6057692307692307,0.4931263858093126,0.95766590389016,0.2692307692307693,0.9576271186440677,0.5147058823529411,0.0,0.5149863760217983,0.0
no,0.7254901960784313,no,no,0.0,0.7253595229743949,0.33653846153846156,0.7251908396946565,0.7331323030531474,0.23076923076923073,0.7330376940133039,0.2818459191456903,0.6250000000000001,0.2813559322033898,0.25735294117647056,0.4406426982957874,0.25613079019073576,0.0
no,0.4215686274509804,no,no,0.0,0.6453875833041038,0.20192307692307698,0.64534763771405,0.4813418771202411,0.04807692307692313,0.4811529933481153,0.19069412662090002,0.41346153846153844,0.19067796610169485,0.7499999999999998,0.4406426982957874,0.7493188010899186,0.0
no,0.0,no,no,0.0,0.7158891616976499,0.6346153846153847,0.7159067464410976,0.4813418771202411,0.4423076923076923,0.4811529933481153,0.4996186117467581,0.4326923076923077,0.49915254237288137,0.7794117647058822,0.33333333333333337,0.7792915531335152,0.7564707973660301
no,0.29901960784313725,no,no,0.0,0.27744650999649245,0.27884615384615385,0.2774912316897049,0.44704108556351296,0.6057692307692307,0.44700665188470073,0.4195270785659801,0.23076923076923073,0.41949152542372886,0.9264705882352942,0.19498750024038547,0.9264305177111718,0.7564707973660301
no,0.5441176470588236,no,no,0.0,0.42336022448263766,0.5673076923076924,0.423354652362286,0.4297022238974746,0.5096153846153847,0.4297117516629712,0.49466056445461476,0.7500000000000001,0.49406779661016936,0.3529411764705882,0.6666666666666666,0.35149863760218,0.0
no,0.3970588235294118,no,no,0.0,0.2953349701858996,0.3173076923076923,0.29523416546317316,0.4666415378816434,0.5865384615384616,0.46651884700665197,0.6132723112128147,0.3173076923076923,0.6127118644067797,0.3749999999999999,0.5283208335737187,0.37329700272479566,0.7564707973660301
no,0.4166666666666667,no,no,0.0,0.49421255699754474,0.4423076923076923,0.49412007427274607,0.7421786656615151,0.25,0.7419068736141907,0.8161708619374524,0.5865384615384616,0.8161016949152542,0.8455882352941175,0.19498750024038547,0.8446866485013624,0.13358802120193103
no,0.6862745098039216,no,no,0.0,0.625745352507892,0.29807692307692313,0.62574788528987,0.17037316245759515,0.35576923076923084,0.17028824833702882,0.5766590389016018,0.5865384615384616,0.576271186440678,0.1544117647058823,0.4406426982957874,0.15258855585831066,0.44250704934976004
no,0.2647058823529412,no,si,0.8481229852375862,0.649245878639074,0.826923076923077,0.649267588198886,0.41575574820957406,0.5576923076923078,0.41552106430155206,0.47292143401983205,0.40384615384615385,0.4728813559322033,0.4558823529411763,0.4406426982957874,0.455040871934605,0.44250704934976004
no,0.6176470588235294,no,no,0.0,0.7965626096106628,0.2596153846153846,0.7965752011553539,0.4210327930644553,0.41346153846153844,0.42084257206208425,0.2719298245614035,0.4326923076923077,0.2720338983050847,0.3308823529411764,0.0,0.3297002724795642,0.0
no,0.3970588235294118,no,si,0.8004584800175611,0.3027008067344791,0.4326923076923077,0.30266144006602025,0.2698831511496419,0.25,0.2696230598669623,0.3962623951182303,0.673076923076923,0.39576271186440665,0.5220588235294117,0.19498750024038547,0.5204359673024523,0.0
no,0.33333333333333337,no,no,0.0,0.7274640477025605,0.2692307692307693,0.7274602847121932,0.03656238220882019,0.5,0.03636363636363632,0.5804729214340199,0.5192307692307693,0.580508474576271,0.4779411764705881,0.33333333333333337,0.4768392370572208,0.13358802120193103
no,0.6372549019607843,no,no,0.0,0.6152227288670642,0.576923076923077,0.6152259129358366,0.5446664153788164,0.6442307692307693,0.5445676274944569,0.6304347826086956,0.46153846153846156,0.630508474576271,0.4632352941176471,0.8616541669070522,0.46321525885558584,0.13358802120193103
si,0.4215686274509804,no,no,0.0,0.9119607155384074,0.14423076923076927,0.9119042706828968,0.19185827365246888,0.576923076923077,0.19157427937915744,0.6548436308161707,0.23076923076923073,0.6542372881355931,0.551470588235294,0.19498750024038547,0.5504087193460492,0.44250704934976004
no,0.303921568627451,no,no,0.0,0.38723254998246237,0.451923076923077,0.3872498452651124,0.5047116471918582,0.23076923076923073,0.5046563192904656,0.3215102974828375,0.673076923076923,0.32118644067796603,0.3749999999999999,0.7233083338141043,0.37329700272479566,0.0
no,0.6029411764705882,si,si,0.8566617910518294,0.5250789196773061,0.2596153846153846,0.5250670517846091,0.30531473803241616,0.9038461538461539,0.30509977827051,0.5484363081617085,0.7307692307692307,0.5483050847457627,0.14705882352941174,0.6666666666666666,0.14713896457765674,0.44250704934976004
no,0.7205882352941176,no,no,0.0,0.6983514556296037,0.34615384615384615,0.698370125851042,0.6351300414624953,0.451923076923077,0.6350332594235033,0.6025934401220441,0.7307692307692307,0.6025423728813557,0.3529411764705882,0.602451640685868,0.35149863760218,0.44250704934976004
no,0.3284313725490196,no,no,0.0,0.5229743949491407,0.576923076923077,0.5230039199504849,0.46249528835280806,0.5673076923076924,0.4625277161862528,0.4469870327993897,0.5288461538461539,0.44661016949152527,0.551470588235294,0.5283208335737187,0.5504087193460492,0.0
si,0.3480392156862745,si,no,0.0,0.8723254998246229,0.5096153846153847,0.8722921394677121,0.8993592159819073,0.4423076923076923,0.8993348115299336,0.6186117467581997,0.3942307692307693,0.6186440677966101,0.5,0.0,0.4986376021798365,1.0
no,0.5784313725490197,no,no,0.0,0.24482637670992632,0.5,0.24468743552713015,0.5789672069355446,0.5,0.5787139689578713,0.541571319603356,0.46153846153846156,0.5415254237288136,0.3529411764705882,0.33333333333333337,0.35149863760218,0.44250704934976004
no,0.20588235294117646,no,si,0.909484237246834,0.19537004559803575,0.1923076923076923,0.1953785846915618,0.6732001507727101,0.33653846153846156,0.6731707317073172,0.09267734553775742,0.5865384615384616,0.09237288135593213,0.38235294117647045,0.7233083338141043,0.3814713896457767,0.0
no,0.6617647058823529,no,no,0.0,0.3332164152928797,0.5961538461538461,0.33319579121105847,0.703354692800603,0.3173076923076923,0.7033259423503326,0.4038901601830663,0.5,0.4033898305084746,0.6985294117647057,0.602451640685868,0.6975476839237058,0.44250704934976004
no,0.47058823529411764,no,no,0.0,0.151876534549281,0.4903846153846154,0.15184650299154115,0.7342630983791933,0.4326923076923077,0.7343680709534368,0.549199084668192,0.7884615384615384,0.5491525423728814,0.3897058823529411,0.33333333333333337,0.38964577656675753,0.13358802120193103
no,0.7254901960784313,no,no,0.0,0.27043142756927396,0.5288461538461539,0.27047658345368264,0.6079909536373916,0.5,0.6079822616407982,0.24866514111365373,0.25,0.24830508474576268,0.5294117647058822,0.33333333333333337,0.5286103542234333,0.13358802120193103
si,0.28431372549019607,no,no,0.0,0.4142406173272536,0.42307692307692313,0.4142768722921395,0.4704108556351301,0.5384615384615384,0.4705099778270511,0.20099160945842864,0.5576923076923078,0.2008474576271186,0.5147058823529411,0.33333333333333337,0.5149863760217983,1.0
no,0.37254901960784315,no,no,0.0,0.5166608207646439,0.7884615384615384,0.5166082112646998,0.4768186958160573,0.548076923076923,0.47671840354767175,0.6807780320366132,0.41346153846153844,0.6805084745762713,0.40441176470588225,0.4406426982957874,0.4032697547683925,0.0
no,0.5343137254901961,no,no,0.0,0.198877586811645,0.7596153846153847,0.19888590880957294,0.8122879758763664,0.47115384615384615,0.8124168514412415,0.37414187643020586,0.20192307692307698,0.3737288135593219,0.5,0.602451640685868,0.4986376021798365,0.44250704934976004
no,0.3382352941176471,no,no,0.0,0.673097158891617,0.5961538461538461,0.6729936042913142,0.1911044101017716,0.3942307692307693,0.1911308203991131,0.32189168573607924,0.548076923076923,0.3220338983050847,0.32352941176470584,0.4406426982957874,0.32152588555858314,0.0
no,0.7549019607843137,no,no,0.0,0.653805682216766,0.5865384615384616,0.6538064782339591,0.6253298153034301,0.1923076923076923,0.6252771618625277,0.4996186117467581,0.6057692307692307,0.49915254237288137,0.3897058823529411,0.7233083338141043,0.38964577656675753,0.0
no,0.7352941176470589,no,si,0.8392845117511682,0.4103823219922834,0.8942307692307693,0.41035692180730354,0.5393893705239351,0.5865384615384616,0.5392461197339247,0.37109077040427146,0.5865384615384616,0.37118644067796597,0.31617647058823517,0.33333333333333337,0.3160762942779292,0.7564707973660301
si,0.607843137254902,no,no,0.0,0.5359522974394949,0.5673076923076924,0.5357953373220549,0.5341123256690539,0.2596153846153846,0.5339246119733925,0.120137299771167,0.8461538461538461,0.11949152542372876,0.7867647058823528,0.5283208335737187,0.7847411444141692,1.0
no,0.4019607843137255,no,no,0.0,0.45457734128376004,0.6923076923076924,0.4545079430575615,0.5337353938937052,0.5192307692307693,0.5334811529933481,0.23035850495804727,0.5673076923076924,0.23050847457627116,0.3749999999999999,0.19498750024038547,0.37329700272479566,0.0
no,0.45588235294117646,no,no,0.0,0.41178533847772714,0.6250000000000001,0.41180111409119047,0.7323784395024501,0.701923076923077,0.7321507760532151,0.5430968726163232,0.3173076923076923,0.5423728813559321,0.5955882352941175,0.5283208335737187,0.5940054495912808,0.13358802120193103
no,0.04901960784313726,no,si,0.909484237246834,0.8979305506839704,0.7115384615384616,0.8978749742108523,0.40180927252167353,0.41346153846153844,0.4017738359201774,0.5392829900839053,0.019230769230769218,0.5389830508474576,0.25,0.602451640685868,0.24795640326975482,0.0
no,0.44607843137254904,no,no,0.0,0.43177832339529987,0.6250000000000001,0.43181349288219517,0.8284960422163588,0.826923076923077,0.8283813747228381,0.541571319603356,0.4326923076923077,0.5415254237288136,0.34558823529411753,0.33333333333333337,0.34332425068119893,0.7564707973660301
no,0.3382352941176471,no,si,0.7668258415285047,0.6762539459838652,0.5961538461538461,0.6760883020425006,0.4146249528835281,0.6057692307692307,0.4146341463414634,0.5175438596491229,0.4903846153846154,0.5169491525423728,0.6176470588235293,0.19498750024038547,0.6158038147138964,0.13358802120193103
no,0.3970588235294118,no,no,0.0,0.5419151175026307,0.451923076923077,0.541778419641015,0.18545043347154166,0.548076923076923,0.18536585365853658,0.5034324942791761,0.6250000000000001,0.5033898305084745,0.34558823529411753,0.5283208335737187,0.34332425068119893,0.13358802120193103
no,0.3137254901960784,no,no,0.0,0.3300596282006313,0.6826923076923078,0.33010109345987204,0.5834903882397287,0.6826923076923078,0.5835920177383591,0.3230358504958047,0.33653846153846156,0.3228813559322034,0.5588235294117646,0.6666666666666666,0.5585831062670301,0.0
si,0.4950980392156863,no,no,0.0,0.4707120308663626,0.6538461538461539,0.47060037136373023,0.5725593667546174,0.6057692307692307,0.5725055432372506,0.6540808543096872,0.35576923076923084,0.6533898305084747,0.6323529411764705,0.4406426982957874,0.6321525885558583,0.13358802120193103
si,0.5441176470588236,no,no,0.0,0.7179936864258154,0.20192307692307698,0.7179698782752217,0.6321145872597059,0.9807692307692307,0.6319290465631928,0.6372997711670478,0.5576923076923078,0.6372881355932203,0.4779411764705881,0.5283208335737187,0.4768392370572208,0.7564707973660301
no,0.37745098039215685,no,no,0.0,0.42055419151175033,0.125,0.4204662677945121,0.657745947983415,0.6826923076923078,0.657649667405765,0.47826086956521735,0.5673076923076924,0.4779661016949152,0.5220588235294117,0.0,0.5204359673024523,0.0
no,0.37254901960784315,si,no,0.0,0.544721150473518,0.326923076923077,0.544666804208789,0.4918959668300037,0.41346153846153844,0.49179600886917957,0.5095347063310449,0.451923076923077,0.5093220338983049,0.40441176470588225,0.602451640685868,0.4032697547683925,0.0
no,0.6127450980392157,no,no,0.0,0.4847421957207997,0.41346153846153844,0.48462966783577477,0.31511496419148133,0.5,0.3148558758314856,0.49923722349351635,0.5,0.49915254237288137,0.47058823529411764,0.19498750024038547,0.4686648501362399,0.0
no,0.27941176470588236,no,si,0.8566617910518294,0.7092248333917923,0.34615384615384615,0.7090984113884877,0.43196381454956645,0.3076923076923077,0.4319290465631929,0.18192219679633864,0.5,0.1813559322033898,0.551470588235294,0.33333333333333337,0.5504087193460492,0.44250704934976004
no,0.18137254901960784,no,no,0.0,0.20869870220975098,0.5961538461538461,0.20858262842995665,0.655484357331323,0.2596153846153846,0.6554323725055433,0.2684973302822273,0.20192307692307698,0.26864406779661004,0.5367647058823529,0.33333333333333337,0.5367847411444142,0.13358802120193103
no,0.4215686274509804,no,no,0.0,0.3230445457734128,0.5384615384615384,0.32308644522384977,0.4768186958160573,0.8173076923076924,0.47671840354767175,0.8287566742944317,0.16346153846153844,0.8288135593220338,0.2720588235294117,0.6666666666666666,0.2697547683923706,0.44250704934976004
no,0.3480392156862745,si,no,0.0,0.8298842511399508,0.2596153846153846,0.8297916236847535,0.3592159819072748,0.5961538461538461,0.35920177383592017,0.15026697177726922,0.701923076923077,0.14999999999999997,0.3088235294117646,0.33333333333333337,0.3079019073569483,1.0
no,0.33333333333333337,no,no,0.0,0.26061031217116803,0.3653846153846154,0.2605735506498865,0.4523181304183943,0.1923076923076923,0.4523281596452328,0.47368421052631576,0.7692307692307693,0.4737288135593219,0.5955882352941175,0.8198105395457659,0.5940054495912808,0.44250704934976004
no,0.411764705882353,no,no,0.0,0.369344089793055,0.326923076923077,0.3693005983082319,0.4206558612891066,0.5576923076923078,0.42039911308204,0.27002288329519447,0.3846153846153847,0.26949152542372884,0.11029411764705876,0.7233083338141043,0.10899182561307907,0.7564707973660301
no,0.857843137254902,no,no,0.0,0.6289021396001402,0.41346153846153844,0.6288425830410564,0.6272144741801734,0.5384615384615384,0.627050997782705,0.6121281464530892,0.5961538461538461,0.611864406779661,0.40441176470588225,0.4406426982957874,0.4032697547683925,0.0
no,0.6470588235294118,no,no,0.0,0.5952297439494914,0.5576923076923078,0.5952135341448319,0.8141726347531097,0.7307692307692307,0.8141906873614191,0.4950099923722349,0.5673076923076924,0.49472305084745766,0.5147058823529411,0.19498750024038547,0.5149863760217983,0.7564707973660301
no,0.7107843137254902,no,no,0.0,0.6222378112942827,0.3653846153846154,0.622240561171859,0.6159065209197135,0.4423076923076923,0.6159645232815965,0.5842868039664377,0.5,0.5838983050847457,0.16911764705882348,0.33333333333333337,0.16893732970027253,0.7564707973660301
